PeakID (cmd=annotatePeaks.pl gain_WTvW281X.bed hg38)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
13610	chr1	66916313	66916812	+	0	NA	intron (NM_024763, intron 1 of 16)	MER4-int|LTR|ERV1	8294	NM_207014	79819	Hs.49421	NM_024763	ENSG00000152763	WDR78	DIC4	WD repeat domain 78	protein-coding
11763	chr1	93395117	93395616	+	0	NA	Intergenic	AluJr4|SINE|Alu	49459	NM_001938	1810	Hs.348418	NM_001938	ENSG00000117505	DR1	NC2|NC2-BETA|NC2B|NCB2	down-regulator of transcription 1	protein-coding
5343	chr11	60315765	60316264	+	0	NA	Intergenic	LTR108b_Mam|LTR|ERVL	-18868	NM_139249	245802	Hs.662211	NM_139249	ENSG00000166926	MS4A6E	-	membrane spanning 4-domains A6E	protein-coding
20208	chr2	179543467	179543966	+	0	NA	intron (NR_104234, intron 4 of 12)	intron (NR_104234, intron 4 of 12)	18872	NM_001113398	151126	Hs.655005	NM_152520	ENSG00000144331	ZNF385B	ZNF533	zinc finger protein 385B	protein-coding
15650	chr9	83481775	83482274	+	0	NA	intron (NM_174938, intron 1 of 13)	(AACAA)n|Simple_repeat|Simple_repeat	-14282	NM_001244960	257019	Hs.127535	NM_174938	ENSG00000172159	FRMD3	4.1O|EPB41L4O|EPB41LO|P410	FERM domain containing 3	protein-coding
29017	chr22	28380903	28381402	+	0	NA	intron (NM_001145418, intron 2 of 22)	(A)n|Simple_repeat|Simple_repeat	-78717	NR_106713	102466081		NR_106713	ENSG00000276162	MIR5739	hsa-mir-5739	microRNA 5739	ncRNA
13084	chr3	32037338	32037837	+	0	NA	Intergenic	Intergenic	-55737	NM_017784	114884	Hs.150122	NM_017784	ENSG00000144645	OSBPL10	ORP10|OSBP9	oxysterol binding protein like 10	protein-coding
21464	chr1	206001336	206001835	+	0	NA	intron (NM_001164522, intron 1 of 5)	intron (NM_001164522, intron 1 of 5)	1810	NM_001304839	338382	Hs.534612	NM_177403	ENSG00000276600	RAB7B	RAB7	RAB7B, member RAS oncogene family	protein-coding
2652	chr1	218516513	218517012	+	0	NA	intron (NR_146760, intron 1 of 2)	intron (NR_146760, intron 1 of 2)	6667	NR_146760	440714	Hs.146774	NR_146760	ENSG00000228208	C1orf143	-	chromosome 1 open reading frame 143 (putative)	ncRNA
18685	chr7	124671974	124672473	+	0	NA	Intergenic	Intergenic	93569	NM_005302	2861	Hs.406094	NM_005302	ENSG00000170775	GPR37	EDNRBL|PAELR|hET(B)R-LP	G protein-coupled receptor 37	protein-coding
10201	chr1	183859811	183860310	+	0	NA	intron (NM_001297669, intron 4 of 18)	intron (NM_001297669, intron 4 of 18)	54940	NM_001297672	23179	Hs.497148	NM_015149	ENSG00000143344	RGL1	RGL	ral guanine nucleotide dissociation stimulator like 1	protein-coding
3254	chr2	16319496	16319995	+	0	NA	Intergenic	Intergenic	269318	NR_126559	104797537	Hs.435748	NR_126559	ENSG00000236289	GACAT3	LINC01458|lncRNA-AC130710	gastric cancer associated transcript 3	ncRNA
10086	chr9	35669397	35669896	+	0	NA	Intergenic	(AGACAG)n|Simple_repeat|Simple_repeat	-4282	NM_001216	768	Hs.63287	NM_001216	ENSG00000107159	CA9	CAIX|MN	carbonic anhydrase 9	protein-coding
25214	chr3	40899365	40899864	+	0	NA	Intergenic	Intergenic	-299891	NM_001098210	1499	Hs.476018	NM_001904	ENSG00000168036	CTNNB1	CTNNB|EVR7|MRD19|NEDSDV|armadillo	catenin beta 1	protein-coding
28533	chr7	66183664	66184163	+	0	NA	Intergenic	LTR16A1|LTR|ERVL	-21421	NM_003596	8460	Hs.421194	NM_003596	ENSG00000169902	TPST1	TANGO13A	tyrosylprotein sulfotransferase 1	protein-coding
2991	chr3	60555600	60556099	+	0	NA	intron (NM_001320900, intron 5 of 9)	intron (NM_001320900, intron 5 of 9)	62021	NR_128708	103504735		NR_128708	ENSG00000281426	MIR548BB	MI0029321|hsa-mir-548bb	microRNA 548bb	ncRNA
31533	chr1	204094228	204094727	+	0	NA	intron (NM_005686, intron 1 of 13)	intron (NM_005686, intron 1 of 13)	21362	NM_005686	9580	Hs.201671	NM_005686	ENSG00000143842	SOX13	ICA12|Sox-13	SRY-box transcription factor 13	protein-coding
20256	chr7	40883891	40884390	+	0	NA	Intergenic	Intergenic	95799	NR_110831	101928744	Hs.639767	NR_110831	ENSG00000232458	LINC01450	-	long intergenic non-protein coding RNA 1450	ncRNA
9647	chr1	87805847	87806346	+	0	NA	Intergenic	Intergenic	-434441	NR_038324	100505768	Hs.125247	NR_038324	ENSG00000227290	LINC01364	-	long intergenic non-protein coding RNA 1364	ncRNA
34523	chr4	87044313	87044812	+	0	NA	intron (NM_001313960, intron 1 of 17)	intron (NM_001313960, intron 1 of 17)	37561	NM_005935	4299	Hs.480190	NM_005935	ENSG00000172493	AFF1	AF4|MLLT2|PBM1	AF4/FMR2 family member 1	protein-coding
21889	chr1	109723284	109723783	+	0	NA	Intergenic	Intergenic	11282	NM_000851	2949	Hs.75652	NM_000851	ENSG00000134201	GSTM5	GSTM5-5|GTM5	glutathione S-transferase mu 5	protein-coding
18314	chr3	46827807	46828306	+	0	NA	Intergenic	LTR32|LTR|ERVL	5767	NR_148409	339906	Hs.585127	NM_182702	ENSG00000178055	PRSS42P	PRSS42|TESSP2	serine protease 42, pseudogene	pseudo
25163	chr6	46925502	46926001	+	0	NA	intron (NM_015234, intron 1 of 20)	AluSq2|SINE|Alu	-3813	NM_001098518	221395	Hs.362806	NM_015234	ENSG00000069122	ADGRF5	GPR116|KPG_001	adhesion G protein-coupled receptor F5	protein-coding
386	chr3	24472340	24472839	+	0	NA	intron (NM_001354709, intron 1 of 10)	intron (NM_001354709, intron 1 of 10)	-21498	NR_046244	644990	Hs.631912	NR_046244		THRB-AS1	-	THRB antisense RNA 1	ncRNA
216	chr7	24477760	24478259	+	0	NA	Intergenic	Intergenic	-95443	NM_001303037	51678	Hs.533355	NM_016447	ENSG00000105926	MPP6	PALS2|VAM-1|VAM1|p55T	membrane palmitoylated protein 6	protein-coding
23254	chr18	35132347	35132846	+	0	NA	intron (NM_001143827, intron 7 of 7)	intron (NM_001143827, intron 7 of 7)	91183	NM_001256420	10982	Hs.532824	NM_014268	ENSG00000166974	MAPRE2	CSCSC2|EB1|EB2|RP1	microtubule associated protein RP/EB family member 2	protein-coding
6885	chr5	57850086	57850585	+	0	NA	Intergenic	L3|LINE|CR1	48827	NR_109900	101928539	Hs.639385	NR_109900	ENSG00000249584	LINC02225	-	long intergenic non-protein coding RNA 2225	ncRNA
21847	chr11	32981411	32981910	+	0	NA	Intergenic	AluSz6|SINE|Alu	-34218	NM_001077242	91614	Hs.280990	NM_139160	ENSG00000121690	DEPDC7	TR2|dJ85M6.4	DEP domain containing 7	protein-coding
1723	chr3	113825036	113825535	+	0	NA	Intergenic	Intergenic	-13503	NM_017577	54762	Hs.24583	NM_017577	ENSG00000178075	GRAMD1C	-	GRAM domain containing 1C	protein-coding
14927	chr15	81027127	81027626	+	0	NA	Intergenic	Intergenic	26453	NM_022566	59274	Hs.513071	NM_022566	ENSG00000140406	TLNRD1	MESDC1	talin rod domain containing 1	protein-coding
13015	chr17	35254301	35254800	+	0	NA	intron (NM_144975, intron 1 of 4)	intron (NM_144975, intron 1 of 4)	11478	NM_001330183	162394	Hs.585792	NM_144975	ENSG00000166750	SLFN5	-	schlafen family member 5	protein-coding
383	chr8	125546169	125546668	+	0	NA	Intergenic	L2c|LINE|L2	114209	NM_001282985	10221	Hs.444947	NM_025195	ENSG00000173334	TRIB1	C8FW|GIG-2|GIG2|SKIP1|TRB-1|TRB1	tribbles pseudokinase 1	protein-coding
11937	chr1	200372062	200372561	+	0	NA	intron (NR_040064, intron 2 of 4)	intron (NR_040064, intron 2 of 4)	1481	NR_040064	554279	Hs.434694	NR_040064	ENSG00000203721	LINC00862	C1orf98|SMIM16	long intergenic non-protein coding RNA 862	ncRNA
213	chr6	71034711	71035210	+	0	NA	Intergenic	Intergenic	-77900	NM_080742	135152	Hs.713609	NM_080742	ENSG00000112309	B3GAT2	GLCATS	beta-1,3-glucuronyltransferase 2	protein-coding
15055	chr1	107378597	107379096	+	0	NA	intron (NM_001113226, intron 2 of 6)	intron (NM_001113226, intron 2 of 6)	230777	NM_001113228	22854	Hs.133046	NM_014917	ENSG00000162631	NTNG1	Lmnt1	netrin G1	protein-coding
18614	chr1	184484487	184484986	+	0	NA	intron (NM_030806, intron 2 of 5)	LTR86A2|LTR|ERVL	97707	NM_030806	81563	Hs.497159	NM_030806	ENSG00000116667	C1orf21	PIG13	chromosome 1 open reading frame 21	protein-coding
10178	chr14	66360494	66360993	+	0	NA	Intergenic	Intergenic	-125628	NM_001351576	440184	Hs.412138	NM_001004331	ENSG00000196553	CCDC196	C14orf53|LINC00238|NCRNA00238	coiled-coil domain containing 196	protein-coding
2225	chr5	146828263	146828762	+	0	NA	intron (NM_001271899, intron 2 of 9)	intron (NM_001271899, intron 2 of 9)	50273	NM_181675	5521	Hs.627618	NM_181674	ENSG00000156475	PPP2R2B	B55BETA|PP2AB55BETA|PP2ABBETA|PP2APR55B|PP2APR55BETA|PR2AB55BETA|PR2ABBETA|PR2APR55BETA|PR52B|PR55-BETA|PR55BETA|SCA12	protein phosphatase 2 regulatory subunit Bbeta	protein-coding
25285	chr16	53792648	53793147	+	0	NA	intron (NM_001363897, intron 1 of 7)	intron (NM_001363897, intron 1 of 7)	88741	NM_001080432	79068	Hs.528833	NM_001080432	ENSG00000140718	FTO	ALKBH9|BMIQ14|GDFD	FTO alpha-ketoglutarate dependent dioxygenase	protein-coding
18385	chr11	20059949	20060448	+	0	NA	intron (NM_001244963, intron 21 of 39)	intron (NM_001244963, intron 21 of 39)	-10895	NR_046672	100874014	Hs.557916	NR_046672	ENSG00000254453	NAV2-AS2	-	NAV2 antisense RNA 2	ncRNA
30546	chr17	69854342	69854841	+	0	NA	intron (NR_109972, intron 4 of 4)	intron (NR_109972, intron 4 of 4)	-107116	NR_110874	102723487	Hs.451409	NR_110874	ENSG00000237560	LINC01497	-	long intergenic non-protein coding RNA 1497	ncRNA
991	chr6	45951641	45952140	+	0	NA	intron (NM_001114086, intron 2 of 5)	intron (NM_001114086, intron 2 of 5)	-14293	NR_045673	53405	Hs.485489	NM_016929	ENSG00000112782	CLIC5	DFNB102|DFNB103|MST130|MSTP130	chloride intracellular channel 5	protein-coding
24478	chr5	38925463	38925962	+	0	NA	intron (NM_003999, intron 15 of 17)	intron (NM_003999, intron 15 of 17)	79700	NM_001323506	9180	Hs.120658	NM_003999	ENSG00000145623	OSMR	IL-31R-beta|IL-31RB|OSMRB|PLCA1	oncostatin M receptor	protein-coding
7985	chr17	39791106	39791605	+	0	NA	intron (NM_001257411, intron 3 of 5)	intron (NM_001257411, intron 3 of 5)	-13130	NM_001284516	22806	Hs.371680	NM_012481	ENSG00000161405	IKZF3	AIO|AIOLOS|ZNFN1A3	IKAROS family zinc finger 3	protein-coding
1208	chr5	78595027	78595526	+	0	NA	intron (NM_005779, intron 2 of 4)	intron (NM_005779, intron 2 of 4)	53496	NM_005779	10184	Hs.79299	NM_005779	ENSG00000145685	LHFPL2	-	LHFPL tetraspan subfamily member 2	protein-coding
16248	chr14	102125400	102125899	+	0	NA	intron (NM_001017963, intron 1 of 11)	intron (NM_001017963, intron 1 of 11)	-13774	NM_001353668	91833	Hs.36859	NM_144574	ENSG00000140153	WDR20	DMR	WD repeat domain 20	protein-coding
34006	chrX	9724658	9725157	+	0	NA	TTS (NM_000273)	TTS (NM_000273)	40940	NM_000273	4935	Hs.74124	NM_000273	ENSG00000101850	GPR143	NYS6|OA1	G protein-coupled receptor 143	protein-coding
6670	chr2	204452440	204452939	+	0	NA	Intergenic	Intergenic	-92786	NM_205863	117583	Hs.657382	NM_057177	ENSG00000116117	PARD3B	ALS2CR19|PAR3B|PAR3L|PAR3beta	par-3 family cell polarity regulator beta	protein-coding
33544	chr5	126055182	126055681	+	0	NA	Intergenic	Intergenic	-124146	NR_105042	102546228	Hs.582529	NR_105042	ENSG00000248107	LINC02039	-	long intergenic non-protein coding RNA 2039	ncRNA
34281	chr9	85453936	85454435	+	0	NA	Intergenic	MLT1H|LTR|ERVL-MaLR	287844	NM_001286717	23287	Hs.719980	NM_015239	ENSG00000135049	AGTPBP1	CCP1|CONDCA|NNA1	ATP/GTP binding protein 1	protein-coding
19268	chr4	123168795	123169294	+	0	NA	intron (NM_001345856, intron 14 of 15)	intron (NM_001345856, intron 14 of 15)	-227751	NM_001258038	10252	Hs.744854	NM_005841	ENSG00000164056	SPRY1	hSPRY1	sprouty RTK signaling antagonist 1	protein-coding
15035	chr1	154908125	154908624	+	0	NA	Intergenic	LTR14B|LTR|ERVK	28345	NM_001323011	10654	Hs.30954	NM_006556	ENSG00000163344	PMVK	HUMPMKI|PMK|PMKA|PMKASE|POROK1	phosphomevalonate kinase	protein-coding
19800	chr2	234679731	234680230	+	0	NA	Intergenic	Intergenic	-2688	NR_132376	106144537	Hs.580616	NR_132376	ENSG00000280744	LINC01173	-	long intergenic non-protein coding RNA 1173	ncRNA
2223	chr7	29100421	29100920	+	0	NA	intron (NM_001371268, intron 3 of 9)	intron (NM_001371268, intron 3 of 9)	-24363	NR_120523	101928168	Hs.666750	NR_120523	ENSG00000285412	LOC101928168	-	uncharacterized LOC101928168	ncRNA
1847	chr14	94600658	94601157	+	0	NA	Intergenic	MLT1F1|LTR|ERVL-MaLR	-11484	NM_001085	12	Hs.534293	NM_001085	ENSG00000196136	SERPINA3	AACT|ACT|GIG24|GIG25	serpin family A member 3	protein-coding
1725	chr3	171863017	171863516	+	0	NA	Intergenic	Intergenic	19917	NM_001164436	389177	Hs.642307	NM_001164436	ENSG00000186329	TMEM212	-	transmembrane protein 212	protein-coding
30691	chr14	55803007	55803506	+	0	NA	Intergenic	Intergenic	-6582	NR_026797	645687	Hs.569345	NR_026796	ENSG00000258791	LINC00520	C14orf34	long intergenic non-protein coding RNA 520	ncRNA
18021	chr4	136892099	136892598	+	0	NA	intron (NR_149105, intron 3 of 3)	intron (NR_149105, intron 3 of 3)	-301408	NR_134640	729307	Hs.552764	NR_134640		LINC02510	-	long intergenic non-protein coding RNA 2510	ncRNA
6917	chr8	128268922	128269421	+	0	NA	Intergenic	Intergenic	119055	NR_031613	100302281		NR_031613	ENSG00000221261	MIR1208	MIRN1208|hsa-mir-1208	microRNA 1208	ncRNA
11957	chr4	47852049	47852548	+	0	NA	intron (NR_103795, intron 21 of 23)	MER3|DNA|hAT-Charlie	-14192	NM_001278585	10699	Hs.518618	NM_006587	ENSG00000145244	CORIN	ATC2|CRN|Lrp4|PEE5|TMPRSS10	corin, serine peptidase	protein-coding
31866	chr3	69998804	69999303	+	0	NA	promoter-TSS (NR_110000)	promoter-TSS (NR_110000)	-691	NR_110000	101927152	Hs.382046	NR_110000	ENSG00000240405	SAMMSON	LINC01212	survival associated mitochondrial melanoma specific oncogenic non-coding RNA	ncRNA
32280	chr20	1811080	1811579	+	0	NA	Intergenic	Intergenic	-31583	NR_037142	100289473	Hs.641525	NR_037142	ENSG00000232528	LOC100289473	-	cytoskeleton associated protein 2-like pseudogene	pseudo
2708	chr8	103267399	103267898	+	0	NA	intron (NR_148215, intron 3 of 3)	intron (NR_148215, intron 3 of 3)	-30846	NM_001164615	8323	Hs.591863	NM_003506	ENSG00000164930	FZD6	FZ-6|FZ6|HFZ6|NDNC10	frizzled class receptor 6	protein-coding
28866	chr3	69288309	69288808	+	0	NA	intron (NM_015123, intron 4 of 22)	intron (NM_015123, intron 4 of 22)	97530	NM_015123	23150	Hs.371681	NM_015123	ENSG00000114541	FRMD4B	6030440G05Rik|GRSP1	FERM domain containing 4B	protein-coding
9021	chr3	124272455	124272954	+	0	NA	intron (NM_001024660, intron 5 of 59)	intron (NM_001024660, intron 5 of 59)	-101628	NR_106731	102464832		NR_106731	ENSG00000276656	MIR6083	hsa-mir-6083	microRNA 6083	ncRNA
21243	chr10	87723389	87723888	+	0	NA	intron (NM_001015880, intron 8 of 12)	intron (NM_001015880, intron 8 of 12)	63760	NM_001015880	9060	Hs.524491	NM_004670	ENSG00000198682	PAPSS2	ATPSK2|BCYM4|SK2	3'-phosphoadenosine 5'-phosphosulfate synthase 2	protein-coding
7983	chr6	89139404	89139903	+	0	NA	Intergenic	AluJb|SINE|Alu	-6402	NM_001010853	135293	Hs.356247	NM_001010853	ENSG00000146281	PM20D2	ACY1L2	peptidase M20 domain containing 2	protein-coding
6026	chr7	25246259	25246758	+	0	NA	Intergenic	Intergenic	-18022	NM_022150	64111	Hs.60473	NM_022150	ENSG00000105954	NPVF	C7orf9|RFRP	neuropeptide VF precursor	protein-coding
5706	chr1	115331879	115332378	+	0	NA	intron (NM_002506, intron 1 of 2)	intron (NM_002506, intron 1 of 2)	6108	NM_002506	4803	Hs.2561	NM_002506	ENSG00000134259	NGF	Beta-NGF|HSAN5|NGFB	nerve growth factor	protein-coding
7817	chr4	76559642	76560141	+	0	NA	intron (NM_020859, intron 2 of 10)	intron (NM_020859, intron 2 of 10)	-13677	NR_039654	100616299		NR_039654	ENSG00000263445	MIR4450	mir-4450	microRNA 4450	ncRNA
23505	chr12	19045362	19045861	+	0	NA	Intergenic	Tigger1|DNA|TcMar-Tigger	-84122	NM_001143821	54477	Hs.188614	NM_019012	ENSG00000052126	PLEKHA5	PEPP-2|PEPP2	pleckstrin homology domain containing A5	protein-coding
4008	chr8	57456144	57456643	+	0	NA	Intergenic	LTR22B1|LTR|ERVK	112606	NR_125818	101929488	Hs.407557	NR_125818	ENSG00000253871	LOC101929488	-	uncharacterized LOC101929488	ncRNA
19741	chr4	90840877	90841376	+	0	NA	intron (NM_001145065, intron 8 of 10)	intron (NM_001145065, intron 8 of 10)	606095	NM_207491	401145	Hs.654735	NM_207491	ENSG00000184305	CCSER1	FAM190A	coiled-coil serine rich protein 1	protein-coding
16761	chr5	130692632	130693131	+	0	NA	Intergenic	Intergenic	472375	NM_005340	3094	Hs.483305	NM_005340	ENSG00000169567	HINT1	HINT|NMAN|PKCI-1|PRKCNH1	histidine triad nucleotide binding protein 1	protein-coding
664	chr4	127403474	127403973	+	0	NA	Intergenic	LFSINE_Vert|SINE|tRNA	-229234	NM_015693	27152	Hs.391481	NM_015693	ENSG00000164066	INTU	CPLANE4|INT|OFD17|PDZD6|PDZK6|SRTD20	inturned planar cell polarity protein	protein-coding
6883	chr12	26493638	26494137	+	0	NA	intron (NM_002223, intron 39 of 56)	intron (NM_002223, intron 39 of 56)	298314	NM_005086	8082	Hs.183428	NM_005086	ENSG00000123096	SSPN	DAGA5|KRAG|NSPN|SPN1|SPN2	sarcospan	protein-coding
23234	chr14	55427427	55427926	+	0	NA	intron (NM_199047, intron 5 of 6)	intron (NM_199047, intron 5 of 6)	12869	NM_199047	387332	Hs.528278	NM_199047	ENSG00000182521	TBPL2	TBP2|TRF3	TATA-box binding protein like 2	protein-coding
30391	chr7	112298581	112299080	+	0	NA	intron (NM_021994, intron 4 of 11)	MIR|SINE|MIR	92135	NM_021994	11179	Hs.655904	NM_021994	ENSG00000198839	ZNF277	NRIF4|ZNF277P	zinc finger protein 277	protein-coding
28553	chr10	4883253	4883752	+	0	NA	intron (NR_026743, intron 7 of 10)	intron (NR_026743, intron 7 of 10)	32771	NR_026743	389932	Hs.631812	NR_026743		AKR1C6P	TAKR	aldo-keto reductase family 1 member C6, pseudogene	pseudo
31553	chr2	234861162	234861661	+	0	NA	Intergenic	Intergenic	-90606	NM_014521	23677	Hs.516777	NM_014521	ENSG00000130147	SH3BP4	BOG25|TTP	SH3 domain binding protein 4	protein-coding
20567	chr4	123898857	123899356	+	0	NA	intron (NR_027105, intron 4 of 5)	intron (NR_027105, intron 4 of 5)	124842	NR_027106	285419	Hs.535763	NR_027105	ENSG00000249464	LINC01091	-	long intergenic non-protein coding RNA 1091	ncRNA
20236	chr1	185439669	185440168	+	0	NA	Intergenic	Intergenic	-104879	NR_038424	100288079	Hs.131220	NR_038424	ENSG00000261024	GS1-279B7.1	-	microtubule associated protein 1 light chain 3 beta pseudogene	pseudo
735	chr1	84960339	84960838	+	0	NA	intron (NM_153259, intron 2 of 13)	intron (NM_153259, intron 2 of 13)	36525	NM_001330647	255231	Hs.591446	NM_153259	ENSG00000153898	MCOLN2	TRP-ML2|TRPML2	mucolipin 2	protein-coding
22859	chr2	131129729	131130228	+	0	NA	intron (NM_001267068, intron 4 of 5)	L1ME3G|LINE|L1	25131	NM_001309451	55041	Hs.469944	NM_017958	ENSG00000115762	PLEKHB2	EVT2	pleckstrin homology domain containing B2	protein-coding
14975	chr12	4032932	4033431	+	0	NA	Intergenic	MIR3|SINE|MIR	-159733	NM_001286521	57097	Hs.657268	NM_020367	ENSG00000111224	PARP11	ARTD11|C12orf6|MIB006	poly(ADP-ribose) polymerase family member 11	protein-coding
14352	chr10	52019164	52019663	+	0	NA	intron (NM_001098512, intron 5 of 17)	MER67D|LTR|ERV1	294715	NR_038277	100506939	Hs.584791	NR_038277		PRKG1-AS1	-	PRKG1 antisense RNA 1	ncRNA
20860	chr15	39371639	39372138	+	0	NA	Intergenic	MSTA-int|LTR|ERVL-MaLR	121219	NR_144508	400360	Hs.376109	NM_207445	ENSG00000175746	C15orf54	-	chromosome 15 open reading frame 54 (putative)	ncRNA
5126	chr2	9336896	9337395	+	0	NA	intron (NM_003887, intron 9 of 27)	intron (NM_003887, intron 9 of 27)	85446	NR_134951	9270	Hs.467662	NM_004763	ENSG00000119185	ITGB1BP1	ICAP-1A|ICAP-1B|ICAP-1alpha|ICAP1|ICAP1A|ICAP1B	integrin subunit beta 1 binding protein 1	protein-coding
8370	chr19	56054689	56055188	+	0	NA	intron (NM_153447, intron 13 of 14)	intron (NM_153447, intron 13 of 14)	-11746	NR_110741	101928886	Hs.434652	NR_110741	ENSG00000267522	LINC01864	-	long intergenic non-protein coding RNA 1864	ncRNA
7560	chr8	115838376	115838875	+	0	NA	Intergenic	Intergenic	-169650	NM_001330599	7227	Hs.657018	NM_014112	ENSG00000104447	TRPS1	GC79|LGCR	transcriptional repressor GATA binding 1	protein-coding
17839	chr1	183093901	183094400	+	0	NA	intron (NM_002293, intron 1 of 27)	L2a|LINE|L2	47120	NR_149048	110841583	Hs.604063	NR_149048	ENSG00000224468	LAMC1-AS1	lnc-LAMC2-1:1	LAMC1 antisense RNA 1	ncRNA
5345	chr9	109036065	109036564	+	0	NA	exon (NM_032012, exon 16 of 18)	exon (NM_032012, exon 16 of 18)	9984	NR_029506	407036		NR_029506	ENSG00000207698	MIR32	MIRN32|hsa-mir-32|miR-32|miRNA32	microRNA 32	ncRNA
2359	chr17	60224031	60224530	+	0	NA	intron (NM_032582, intron 13 of 33)	intron (NM_032582, intron 13 of 33)	7365	NR_002999	677681		NR_002999	ENSG00000252577	SCARNA20	ACA66	small Cajal body-specific RNA 20	ncRNA
15630	chr13	110253998	110254497	+	0	NA	intron (NM_001845, intron 1 of 51)	intron (NM_001845, intron 1 of 51)	52910	NM_001845	1282	Hs.17441	NM_001845	ENSG00000187498	COL4A1	BSVD|BSVD1|RATOR	collagen type IV alpha 1 chain	protein-coding
5541	chr3	31165403	31165902	+	0	NA	Intergenic	Intergenic	-3865	NR_130459	100423038		NR_130459	ENSG00000265376	MIR466	hsa-mir-466	microRNA 466	ncRNA
26768	chr14	50846469	50846968	+	0	NA	Intergenic	Intergenic	-15597	NM_016350	51199	Hs.310429	NM_016350	ENSG00000100503	NIN	SCKL7	ninein	protein-coding
29748	chr14	76245055	76245554	+	0	NA	Intergenic	L1ME3A|LINE|L1	90950	NR_110314	55668	Hs.410231	NM_017926	ENSG00000089916	GPATCH2L	C14orf118	G-patch domain containing 2 like	protein-coding
22594	chr2	179460476	179460975	+	0	NA	intron (NR_148054, intron 5 of 8)	LTR8B|LTR|ERV1	101863	NM_001113398	151126	Hs.655005	NM_152520	ENSG00000144331	ZNF385B	ZNF533	zinc finger protein 385B	protein-coding
1105	chr2	54388056	54388555	+	0	NA	Intergenic	Intergenic	57421	NM_001369403	129852	Hs.732626	NM_173486	ENSG00000177994	C2orf73	-	chromosome 2 open reading frame 73	protein-coding
15330	chr3	113264178	113264677	+	0	NA	intron (NM_001301861, intron 4 of 19)	intron (NM_001301861, intron 4 of 19)	52311	NM_001301861	91653	Hs.591318	NM_033254	ENSG00000144857	BOC	CDON2	BOC cell adhesion associated, oncogene regulated	protein-coding
34220	chr2	163771552	163772051	+	0	NA	Intergenic	Intergenic	-35793	NM_018086	55137	Hs.593650	NM_018086	ENSG00000182263	FIGN	-	fidgetin, microtubule severing factor	protein-coding
12470	chr6	148064688	148065187	+	0	NA	Intergenic	L1PA11|LINE|L1	-207391	NM_001346505	23328	Hs.193133	NM_015278	ENSG00000111961	SASH1	CAPOK|DUH1|SH3D6A|dJ323M4.1	SAM and SH3 domain containing 1	protein-coding
28230	chr1	87754009	87754508	+	0	NA	Intergenic	L2a|LINE|L2	-382603	NR_038324	100505768	Hs.125247	NR_038324	ENSG00000227290	LINC01364	-	long intergenic non-protein coding RNA 1364	ncRNA
31230	chr15	87827105	87827604	+	0	NA	Intergenic	Intergenic	118914	NR_162119	113218493		NR_162119		MIR11181	-	microRNA 11181	ncRNA
27043	chr19	28908993	28909492	+	0	NA	Intergenic	MER58A|DNA|hAT-Charlie	-55889	NR_027318	148145	Hs.112651	NR_027318	ENSG00000267339	LINC00906	-	long intergenic non-protein coding RNA 906	ncRNA
